dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,154.165158,184.138578,227.033246,51.245409,-101.917677,-370.878841,6.142931
0.020000,155.138372,184.010108,228.014902,49.082843,-108.128309,-310.531561,6.160757
0.020000,156.068393,183.903289,228.951038,46.806789,-113.802718,-283.720456,6.176745
0.020000,156.952778,183.815266,229.839793,44.437723,-118.453297,-232.528973,6.191089
0.020000,157.789489,183.743460,230.679579,41.989302,-122.421054,-198.387828,6.203955
0.020000,158.576720,183.685555,231.468937,39.467901,-126.070008,-182.447728,6.215484
0.020000,159.313083,183.639467,232.206741,36.890208,-128.884672,-140.733168,6.225799
0.020000,159.997339,183.603336,232.891950,34.260473,-131.486755,-130.104165,6.235006
0.020000,160.628420,183.575512,233.523644,31.584676,-133.789857,-115.155099,6.243194
0.020000,161.205556,183.554523,234.101162,28.875900,-135.438768,-82.445530,6.250440
0.020000,161.727915,183.539085,234.623749,26.129356,-137.327240,-94.423618,6.256809
0.020000,162.195003,183.528064,235.090966,23.360869,-138.424326,-54.854306,6.262359
0.020000,162.606261,183.520484,235.502295,20.566423,-139.722321,-64.899762,6.267136
0.020000,162.961228,183.515507,235.857296,17.750068,-140.817742,-54.771040,6.271180
0.020000,163.259667,183.512424,236.155752,14.922768,-141.365010,-27.363384,6.274524
0.020000,163.501279,183.510654,236.397370,12.080910,-142.092864,-36.392698,6.277195
0.020000,163.688602,183.509725,236.584695,9.366280,-135.731495,318.068426,6.279244
0.020000,163.827911,183.509281,236.724005,6.965478,-120.040116,784.568946,6.280756
0.020000,163.926293,183.509094,236.822387,4.919100,-102.318932,886.059234,6.281818
0.020000,163.990791,183.509028,236.886885,3.224919,-84.709024,880.495407,6.282511
0.020000,164.028648,183.509011,236.924742,1.892814,-66.605231,905.189641,6.282917
0.020000,164.046980,183.509007,236.943074,0.916626,-48.809402,889.791429,6.283113
0.020000,164.052952,183.509007,236.949046,0.298583,-30.902163,895.361939,6.283177
0.020000,164.053745,183.509007,236.949839,0.039640,-12.947161,897.750101,6.283185
0.020000,164.053745,183.509007,236.949839,0.000000,-1.981995,548.258330,6.283185
